,method,Output,nCell,Batch_ASW_batch-RNA,Batch_ASW_site-RNA,graph_connectivity_batch-RNA,graph_connectivity_label-RNA,graph_connectivity_label.l1-RNA,graph_connectivity_cluster-RNA,graph_iLISI-RNA,ARI-RNA,ARI.l1-RNA,AMI-RNA,AMI.l1-RNA,graph_cLISI-RNA,graph_cLISI.l1-RNA,isolated_labels_ASW-RNA,isolated_labels_ASW.l1-RNA,Batch_ASW_batch-ATAC,Batch_ASW_site-ATAC,graph_connectivity_batch-ATAC,graph_connectivity_label-ATAC,graph_connectivity_label.l1-ATAC,graph_connectivity_cluster-ATAC,graph_iLISI-ATAC,ARI-ATAC,ARI.l1-ATAC,AMI-ATAC,AMI.l1-ATAC,graph_cLISI-ATAC,graph_cLISI.l1-ATAC,isolated_labels_ASW-ATAC,isolated_labels_ASW.l1-ATAC,FOSCTTM,nearest_cell_barcode,nearest_cell_barcode-RNA,nearest_cell_barcode-ATAC,nearest_cell_celltype,nearest_cell_celltype-RNA,nearest_cell_celltype-ATAC,nearest_cell_celltype.l1,nearest_cell_celltype.l1-RNA,nearest_cell_celltype.l1-ATAC,RNA,ATAC
155,scglue-louvain,Embedding,6924.0,0.8864867623184727,0.9064587413905102,0.5979248051141884,0.961996367199884,0.9752035742941908,1.0,0.304512330377064,0.6663737340016013,0.5866569661106726,0.7658411680196747,0.7115383247163852,0.9791217760606028,0.9800128575809852,0.5175787427554134,0.506337458099186,0.8743425343967334,0.9183692708820188,0.6054467199754477,0.943068196534647,0.9604956532378364,1.0,0.3450655981096702,0.6840540877455479,0.6365797847649385,0.747078399371799,0.7236446649469204,0.975653914296762,0.9808610169316244,0.4490687736205864,0.4942315117607302,0.038943644891253,0.0145147313691507,0.0145869439630271,0.0144425187752744,0.73447429231658,0.7391681109185442,0.7297804737146159,0.8539861351819757,0.8575967648757944,0.8503755054881571,R75,A100
156,LIGER_INMF-louvain,Embedding,6924.0,0.8206469119658981,0.8659074524457758,0.5446586723723414,0.9410155886160444,0.9527935852532337,1.0,0.3441005670242799,0.5652253549125746,0.5473090496863413,0.6961911927916128,0.6745330509486129,0.9753129978139414,0.97567234613489,0.6141262099860028,0.5388450152744535,0.8686450846365915,0.8505570021414464,0.5280572759055999,0.8483342808356188,0.9043773202584964,1.0,0.3989618250708495,0.5104363093119251,0.6251450568039756,0.6243661936399431,0.6610375655712941,0.9545663764952584,0.9488324547791768,0.4487532980946873,0.4902748563102844,0.2444834125460851,0.0014442518775274,0.0012998266897746,0.0015886770652801,0.314052570768342,0.3759387637203928,0.2521663778162911,0.5169699595609474,0.5739456961294049,0.4599942229924899,R75,A100
157,LIGER_OINMF-louvain,Embedding,6924.0,0.8343521702117412,0.8714338681539434,0.5972134800671985,0.9033032224305256,0.9276379688712216,1.0,0.353286795598025,0.4001398070964734,0.4749776094792096,0.6246288817310387,0.6377426830672432,0.9553398612007964,0.9484342959607646,0.4805045668822909,0.4979862616313568,0.8898629809917207,0.9136591089309588,0.5948927813565273,0.812848413267801,0.8701388924472947,1.0,0.4442757574422828,0.4350612585872554,0.5615093774125405,0.5715760105356315,0.6226250364175673,0.9411154823531356,0.9185356754618996,0.4773047625973463,0.4625044622192048,0.2315482430187817,0.0010831889081455,0.0007221259387637,0.0014442518775274,0.3973859041016753,0.4309647602541883,0.3638070479491623,0.603264009243212,0.6539572501444252,0.5525707683419988,R75,A100
158,LIGER_UINMF-louvain,Embedding,6924.0,0.8171550831201083,0.8680593789153824,0.6180320630311888,0.9319553830908894,0.9553825186694352,1.0,0.3382113858616273,0.437132316673846,0.4328128710126779,0.6546655906143781,0.6173902404386732,0.969387948746702,0.964978445292323,0.4634394937036761,0.4958231506772325,0.8535677691241581,0.8727766291591985,0.447241454295819,0.8783865789834036,0.9300981577761414,1.0,0.3924145825693795,0.4840933714409359,0.5751347161642562,0.632752313954604,0.6723439939012978,0.9515910256196388,0.9621653118215894,0.446511973000848,0.5492496487442018,0.4450458406046534,0.0007221259387637,0.0011554015020219,0.0002888503755054,0.15684575389948,0.2346909300982091,0.079000577700751,0.284950895436164,0.3217793183131138,0.2481224725592143,R75,A100
159,MaxFuse-louvain,Embedding,6924.0,0.8728080903065778,0.9208148021764052,0.5408242437156617,0.9391233505685308,0.9442543177327952,1.0,0.377364215345328,0.6278294407721796,0.5637799183320081,0.7358780109066221,0.6875268429387278,0.9698024994208642,0.9651989920057656,0.5739113120880134,0.5381510930812365,0.8002654368350863,0.8620894079459804,0.6514713415512703,0.9433862872099508,0.963362110528672,1.0,0.3283356866973976,0.5509712295863695,0.493958335679056,0.7067585134900682,0.6685476898658566,0.9777880086056148,0.9826879374323696,0.4967651115127978,0.6322502143659576,0.1453251961295718,0.0077989601386481,0.0075101097631426,0.0080878105141536,0.7086221837088389,0.7313691507798961,0.6858752166377816,0.8227902946273831,0.842576545349509,0.803004043905257,R75,A100
160,MultiMAP-louvain,Embedding,6924.0,0.6510108951273923,0.8068792318404234,0.2374755562083961,0.7669897109742063,0.8192823505093444,1.0,0.305841955414424,0.2695864010307178,0.2489815168762084,0.5862273816911567,0.5668856271545465,0.9666548575269386,0.9791539805045142,0.434662167452209,0.5227222361842878,0.6917035742898501,0.8656204059635578,0.1442631601689726,0.6941158294107521,0.7577108128513338,1.0,0.405844876780459,0.2479985873561859,0.2457648721149003,0.5269634994050276,0.5258166248854934,0.956294244928414,0.9708128291008624,0.4290130942105253,0.6282704439264607,0.1512703033779975,0.001949740034662,0.0021663778162911,0.0017331022530329,0.5743067590987868,0.5869439630271519,0.5616695551704217,0.7525996533795494,0.7846620450606586,0.7205372616984402,R75,A100
161,pamona-louvain,Embedding,6924.0,0.675100890504318,0.8414496303273318,0.2237977534697203,0.2883769796565273,0.6249106122326858,1.0,0.4182014712189315,0.0860085134937425,0.07797483142288,0.248344722756487,0.242272530573921,0.8531599963118852,0.7571814529820491,0.4433560636228315,0.5023899754235317,0.6279126027568902,0.8283346272199233,0.1003661139467015,0.107923650119614,0.1818385041791307,1.0,0.515745571409559,0.0127421259757805,0.0117045741172635,0.0560522788409307,0.0470577751321386,0.7336288243761009,0.5280064931178812,0.4842189466846981,0.4795844499384556,0.5068793759330068,7.221259387637204e-05,0.0001444251877527,0.0,0.0676632004621606,0.0667244367417677,0.0686019641825534,0.1177065280184864,0.10947429231658,0.1259387637203928,R75,A100
162,SCALEX-louvain,Embedding,6924.0,0.8751261381331156,0.9016638348947664,0.5451817764530404,0.927950931329488,0.9247790756115966,1.0,0.3214016088439759,0.5435573278358986,0.5969732191747074,0.682297243661779,0.6761909622910114,0.9649982983095824,0.9659807354211232,0.605217614707135,0.5117519796199992,0.8992133291718011,0.9424542672387688,0.5599795801926188,0.8726032516057735,0.9380285230270986,1.0,0.4244840691792619,0.4749002845297668,0.5822364222044767,0.5989600285909261,0.6337134992602691,0.9489686595705552,0.942748203748353,0.5042860915959738,0.5263670861632213,0.1336039782923352,0.0037550548815713,0.0031773541305603,0.0043327556325823,0.5824667822068168,0.620161756210283,0.5447718082033507,0.7619150779896013,0.7901502021952629,0.7336799537839399,R75,A100
163,SeuratV3_CCA-louvain,Embedding,6924.0,0.9196796447536052,0.8983334298906929,0.7526826152890362,0.9607576978726348,0.9636049870698432,1.0,0.1921518412563806,0.504648301587083,0.4522708949790875,0.6563532309891829,0.6175290942495384,0.9666224504430756,0.966379145816694,0.5721639039793678,0.5201475006860674,0.749525233876922,0.8697962804765986,0.2510199748629136,0.8565771206517582,0.912041150260612,1.0,0.3449838664134878,0.4128747866772753,0.3416007152944748,0.6664682061266044,0.6262670073218246,0.9805613346968756,0.9852706403172614,0.3743424142010332,0.5327398158120996,0.0882184673342097,0.0041883304448295,0.0053437319468515,0.0030329289428076,0.6616117850953206,0.6519352975158867,0.6712882726747544,0.7988879260543038,0.7788850375505488,0.8188908145580589,R75,A100
164,SeuratV4_RPCA-louvain,Embedding,6924.0,0.922630547906418,0.8945889695513847,0.775903779093322,0.9692880266345204,0.9834097088338184,1.0,0.1964197263653365,0.4742990980050999,0.4242564246726964,0.6502872669149475,0.6064569230918568,0.9632775726731592,0.961271701255986,0.5710713050939613,0.5184300608718762,0.7525447772954316,0.8549825672648318,0.2931155521561678,0.8028101402283275,0.8890168315519273,1.0,0.3318849078175603,0.2975528522959182,0.289014419247401,0.583173516176709,0.568549524630086,0.9740741527409292,0.979703945088563,0.4036614800602393,0.4856488029992933,0.1147879043946974,0.0041161178509532,0.0049104563835932,0.0033217793183131,0.6190063547082612,0.6239168110918544,0.6140958983246678,0.7584488734835355,0.7583766608896592,0.7585210860774119,R75,A100
165,SIMBA-louvain,Embedding,6924.0,0.9348662264565664,0.9289974030264684,0.7114786509297655,0.9647590592204468,0.966809465183816,1.0,0.2860277138617384,0.6226321223343829,0.5617071912862374,0.7350645700972452,0.6948597536691352,0.9778745101850336,0.983459481025823,0.5572414363288913,0.5020844378246984,0.9115057301928392,0.9464824236868234,0.6737973150277516,0.9448755542717232,0.9677417807992876,1.0,0.3562919706881247,0.5274228609262734,0.5753007212090551,0.657918062415265,0.6679948340530542,0.9667841539350316,0.9730736766663785,0.522483776541471,0.5578437025705976,0.1068557827311195,0.0039716926632004,0.0028885037550548,0.005054881571346,0.588893703061814,0.5567590987868284,0.6210283073367996,0.7633593298671288,0.7575101097631427,0.769208549971115,R75,A100
166,unionCom-louvain,Embedding,6924.0,0.7540805818646324,0.8323038271817212,0.3870322349574264,0.9009764393101424,0.9394932932060516,1.0,0.2847851275476401,0.3720333660718452,0.3296839810889145,0.643046679237211,0.5970929982046063,0.9775580178143216,0.984286856673766,0.3590536416876445,0.5129410212807692,0.7990827992209265,0.8517955390726285,0.3386049548553457,0.8606746083876066,0.9131224883673776,1.0,0.3261862917129112,0.3802918320929491,0.3813415793885117,0.6337317089722941,0.6310882653424013,0.9664855188672864,0.9754233683375172,0.3084113838079991,0.5325547069814673,0.0448519470784728,0.0057770075101097,0.0062102830733679,0.0053437319468515,0.6665944540727903,0.6959849797804737,0.6372039283651069,0.8117417677642982,0.8258232235701907,0.7976603119584056,R75,A100
167,uniPort-louvain,Embedding,6924.0,0.8905668099758577,0.937036910109082,0.5332839146154292,0.8631653719284557,0.9307153070010996,1.0,0.4156658569195934,0.4978664621866719,0.5213654158298533,0.6501104242611787,0.6455858070606989,0.9626031190689328,0.9702890014245872,0.5016568857663589,0.4945044659665791,0.8926471604822599,0.9166787574076936,0.8239738669620007,0.9653382970222902,0.9695725213936726,1.0,0.2956021333397307,0.5198817254468885,0.5428044749347047,0.7164552571958399,0.6966472886519055,0.974980747776181,0.9796224213445331,0.5643302998094966,0.5063473276659712,0.0898495708627899,0.0073656845753899,0.0067879838243789,0.0079433853264009,0.675476603119584,0.6757654534950895,0.6751877527440786,0.8152801848642404,0.8097920277296361,0.8207683419988446,R75,A100
168,bindSC-louvain,Embedding,6924.0,0.8480688739694432,0.9112142506826616,0.3958293815999578,0.7592487285779008,0.8517314217930384,1.0,0.4065077002099868,0.3799764136332628,0.4745904771077332,0.5620944232100489,0.5923699007154312,0.944066004830132,0.9322793662005,0.3822115290642798,0.4064826768384209,0.7546495885792652,0.8942214192391506,0.2700551420280504,0.803089086962487,0.8989404976885527,1.0,0.4211463720176594,0.3263027197094081,0.3366356037992938,0.5750648861674126,0.589123609601988,0.9605134821304206,0.974987177896229,0.5616427417490563,0.5773660306194457,0.1266172221070825,0.0012276140958983,0.0010109763142692,0.0014442518775274,0.4785528596187175,0.4312536106296938,0.5258521086077412,0.6663056036972848,0.6282495667244368,0.7043616406701328,R75,A75
169,scglue-louvain,Embedding,6924.0,0.8854355746260391,0.9038325712245792,0.549561322138215,0.9577685515686742,0.9713106631888758,1.0,0.3010479082240687,0.6493341013418842,0.5750681143538207,0.7593669657039575,0.7076337342672351,0.9795807664799064,0.982108529134521,0.5140679300620763,0.5107178046686167,0.879435755740772,0.9119578257337332,0.5766120144851224,0.9369193584825232,0.951129520507294,1.0,0.3474230061135875,0.6474475382763472,0.6065456952512005,0.7494480792664573,0.7201031177660011,0.9807525892457124,0.986618252917996,0.426118965296079,0.4978595169543973,0.0431672681462614,0.0114818024263431,0.0111207394569612,0.011842865395725,0.7384459849797804,0.7410456383593299,0.735846331600231,0.8542749855574812,0.8554303870595031,0.8531195840554593,R75,A75
170,LIGER_INMF-louvain,Embedding,6924.0,0.8139807141525134,0.8593171020378241,0.5456395792356841,0.9386225119649144,0.9527776798735332,1.0,0.3357889766134665,0.5698821106843236,0.5248896925835228,0.6993559109527924,0.6673110220844497,0.975930104318802,0.977872832384971,0.6127586493611785,0.5359555796923796,0.8863970350717704,0.8927273065521966,0.5553929520487416,0.8457528567946323,0.890190235157735,1.0,0.4050681979089574,0.5014199759616063,0.5680870206302401,0.6169495404424766,0.6351786635705986,0.9511773844970725,0.9414124886830456,0.4722722297423335,0.4830198284775545,0.2450947374164861,0.001372039283651,0.0012998266897746,0.0014442518775274,0.315424610051993,0.4251877527440785,0.2056614673599075,0.5369006354708261,0.6460138648180243,0.427787406123628,R75,A75
171,LIGER_OINMF-louvain,Embedding,6924.0,0.8433825398406587,0.8576053991934741,0.6033830526342301,0.9035470581845142,0.9315679928480328,1.0,0.358151274905688,0.4391574503567232,0.4829105193968033,0.6359760604934795,0.638859857080748,0.9574064703541628,0.956236090106807,0.4814557390891352,0.4979983659546095,0.8696245609651031,0.9108931217014804,0.5737418567984103,0.7989726086008795,0.8640266127871553,1.0,0.4492176986260071,0.406109940162188,0.5382083712975508,0.542908590241168,0.5862488384304029,0.9348798946910704,0.909481552948284,0.4653835584070526,0.4576947774690696,0.2387811936712565,0.0009387637203928,0.0010109763142692,0.0008665511265164,0.3990467937608318,0.463316002310803,0.3347775852108607,0.6070912767186597,0.6838532640092432,0.5303292894280762,R75,A75
172,LIGER_UINMF-louvain,Embedding,6924.0,0.8218357771027633,0.8869953039597618,0.6227278498340572,0.9347043089512328,0.9562267988726096,1.0,0.3374242210608224,0.4473460195350542,0.4719789475380234,0.6534629046853553,0.6401203406507256,0.9716138793884392,0.9759116189154744,0.5578167053326772,0.5114564644554158,0.833766759068363,0.872824668391624,0.5096299261813046,0.8363295746196667,0.882793985610694,1.0,0.3995818240265689,0.4178148604488528,0.5467166143864803,0.59920889071412,0.6476641267091555,0.9431771249817636,0.930054493455974,0.4244066741511655,0.5312203908411928,0.4221339547370961,0.0005777007510109,0.0002888503755054,0.0008665511265164,0.1554015020219526,0.1360485268630849,0.1747544771808203,0.3200462160600809,0.2439341421143847,0.396158290005777,R75,A75
173,MaxFuse-louvain,Embedding,6924.0,0.8776900676562877,0.926634616849054,0.6061096726548063,0.9390561446104356,0.9436373585693256,1.0,0.3843065116963606,0.6482595527173478,0.5871883469832052,0.7399706904917311,0.6955022626245059,0.9718773553142408,0.9686776421585068,0.5890751768764204,0.5293706292835425,0.8165121149757485,0.8778864180820359,0.6600449111382799,0.9341006217810452,0.9631500701267872,1.0,0.3528933695504957,0.5413644001146596,0.5036680842644167,0.6923435803010115,0.6554062763936465,0.9754590185618736,0.9825725350740372,0.5091154637028443,0.6256701995413183,0.1562445663256196,0.0049104563835932,0.005054881571346,0.0047660311958405,0.6883304448295783,0.7131715771230502,0.6634893125361063,0.8079145002888504,0.8347775852108608,0.78105141536684,R75,A75
174,MultiMAP-louvain,Embedding,6924.0,0.6453991155364273,0.8010718805919173,0.2455097587131415,0.7587064938721221,0.8251080544771244,1.0,0.3065397915572412,0.2671476793713507,0.2454595688998047,0.5812677475600768,0.5588946199414058,0.9653283183513104,0.975557452988122,0.6251196280578333,0.5422595852779378,0.6978320465581244,0.8709611461584813,0.1428328153532632,0.7041867548054174,0.8092333479653518,1.0,0.4062229237364226,0.2708632368594812,0.2637740874204262,0.5353075013115791,0.5386418878873265,0.9556310759243848,0.9681017769575482,0.4459233354171827,0.6037993041489801,0.1551536075759896,0.0020941652224147,0.0018775274407856,0.0023108030040439,0.5639081455805892,0.590265742345465,0.5375505488157135,0.7440785673021375,0.779896013864818,0.7082611207394569,R75,A75
175,pamona-louvain,Embedding,6924.0,0.6753279063295848,0.8467658687255918,0.2023055403775912,0.2958589743287197,0.5680642575061347,1.0,0.412158479415972,0.0860183864188987,0.0805024940799201,0.2517606821976136,0.2452117363368358,0.8506509449269747,0.7606427935654658,0.4445392288143712,0.5028372563229232,0.6833800323848526,0.8345612689565798,0.1047862432896188,0.1190010674074716,0.2225168800510205,1.0,0.522530001787601,0.0090176710741714,0.00856238707359,0.0383325957601366,0.0302309763786451,0.7264580952069304,0.5187257799753959,0.4503882307167263,0.4738265458224547,0.5066113529044064,0.0002166377816291,0.0001444251877527,0.0002888503755054,0.0621028307336799,0.0532928942807625,0.0709127671865973,0.1075245522819179,0.085210860774119,0.1298382437897169,R75,A75
176,SCALEX-louvain,Embedding,6924.0,0.8751704263042976,0.9142703119063176,0.6180766749386681,0.9404568745769374,0.9497031570168828,1.0,0.3253376082302895,0.547463028214202,0.5429510477874732,0.6676718686481832,0.6437969525957508,0.9644674427631568,0.9633570149847483,0.600958087192097,0.5218656697124198,0.9074439867032182,0.9485379243612052,0.5669790584243638,0.8436748173864443,0.9258985182506244,1.0,0.4293011382478697,0.4857273670140483,0.5526608346081944,0.5955427588950414,0.6162453220259144,0.9454357164841845,0.9359509170555366,0.4973607212480806,0.5247666411547992,0.1299602668036328,0.0034662045060658,0.0041883304448295,0.0027440785673021,0.5623194685153091,0.5870883882149047,0.5375505488157135,0.7465337954939342,0.7687752744078568,0.7242923165800116,R75,A75
177,SeuratV3_CCA-louvain,Embedding,6924.0,0.9244420354438628,0.8934475631151625,0.7686812702813914,0.9597747794862695,0.9618413326703824,1.0,0.211670847851857,0.4379061455457399,0.4379246116374249,0.6448189573904494,0.6301839596631258,0.9626791529476746,0.9620701907849514,0.571208155920704,0.5203557203992731,0.7535493947195084,0.8565721452136339,0.272081953774684,0.8618715532280027,0.9103342098295398,1.0,0.3447812207129512,0.4230388530540126,0.3708751755567819,0.6640740442649034,0.6313651504589578,0.9791397734477084,0.9858239433604084,0.3422985182375213,0.5471883136122722,0.0871575763067267,0.0040439052570768,0.0046216060080878,0.0034662045060658,0.6428365106874638,0.61683997689197,0.6688330444829578,0.7871894858463315,0.7608318890814558,0.8135470826112073,R75,A75
178,SeuratV4_RPCA-louvain,Embedding,6924.0,0.9214061271254412,0.8865451273673687,0.7948621907778384,0.9696695994177196,0.9845803206968852,1.0,0.2054796070711148,0.4585937353281227,0.4873467769406777,0.6376145942151277,0.641443432725147,0.961450735055442,0.9613746954403312,0.5703601696291023,0.5196381889254603,0.7703605428290627,0.854414639050421,0.3068082896252703,0.7984609194291409,0.8928155957434531,1.0,0.3112506057081972,0.3128651349213744,0.2876050141304352,0.5889978950496162,0.5678513817816337,0.9697962134037396,0.978748571934899,0.4234776611992348,0.4740363365521284,0.1154963053517249,0.0046216060080878,0.0062102830733679,0.0030329289428076,0.6239890236857308,0.6594454072790294,0.5885326400924321,0.7605430387059503,0.7891392258809936,0.731946851530907,R75,A75
179,SIMBA-louvain,Embedding,6924.0,0.942185295684518,0.9317721358769456,0.6708694460038167,0.973542298141414,0.974611391345753,1.0,0.2841413231961477,0.6143571737613591,0.5415558588841732,0.7285277999565981,0.6801921525943634,0.9755092508641808,0.9748713597767408,0.5652675028481141,0.5046808408004926,0.9113187808645526,0.9453961839675256,0.6908550956232659,0.9269852097523108,0.9563542011987964,1.0,0.3761191346269943,0.5162635503263466,0.592514239579657,0.655152319562357,0.6763700820922087,0.9625031383797864,0.9682658858238192,0.5307688619806312,0.5508194362635536,0.1063937743983451,0.0036106296938186,0.0021663778162911,0.005054881571346,0.5892547660311959,0.5686019641825535,0.6099075678798382,0.7598209127671866,0.7598209127671866,0.7598209127671866,R75,A75
180,unionCom-louvain,Embedding,6924.0,0.7627520174759832,0.8395326632038044,0.418586300251587,0.8984073835946152,0.9438782645151657,1.0,0.2981816718850362,0.3793462744184498,0.3305105946423714,0.6546223456479274,0.6164743109075673,0.9780132642715522,0.9835013684511248,0.3732641773739233,0.5235694929758864,0.7917027584214811,0.8618311535518013,0.378652107439042,0.8644623159204154,0.9247280774690978,1.0,0.3215614145012301,0.3870710013737157,0.3765293169899183,0.6314492498686404,0.6233513794702632,0.9684121179448072,0.9768917324639774,0.2827429361937448,0.5610895274127801,0.045291083918126,0.0051993067590987,0.0057770075101097,0.0046216060080878,0.6624783362218372,0.6881860196418256,0.6367706528018486,0.8102253032928943,0.8155690352397458,0.8048815713460428,R75,A75
181,uniPort-louvain,Embedding,6924.0,0.8828738667733729,0.943766617431079,0.5416571066637881,0.8738394959143441,0.9261051507224564,1.0,0.4144802895031936,0.5632977761493435,0.5653716341809967,0.6559484519184476,0.652135422993314,0.9650798872567576,0.966519698973916,0.4836066208338791,0.4887946871271453,0.9050001559858524,0.9082861946675485,0.806692627798615,0.975100976260883,0.9737944156216022,1.0,0.2938620727003815,0.6324446112866775,0.6192928666086002,0.7378553793625279,0.7169636897018085,0.9755257865369832,0.977218429101942,0.5620871325640779,0.5034766334767474,0.089375871265178,0.0058492201039861,0.0051993067590987,0.0064991334488734,0.6738879260543038,0.6695551704217215,0.6782206816868862,0.8141247833622184,0.8040150202195263,0.8242345465049105,R75,A75
